key,designer,season,year,category,city,section,width,height,size,aesthetic,tags,url,filename,shard
0004748,Hugo,Spring,2017,Menswear,,Collection,1997,3000,617712,5.38,"['Evening Dress' 'Clea DuVall' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/594bebfd318cd14965198cdc/30-Hugo-SS-18.jpg,0004748_Hugo - Spring 2017 Menswear [Collection].jpg,0
0965848,Yang Li,Spring,2017,Ready-to-Wear,,Collection,2000,3000,786395,4.41,"['Leisure Activities' 'Long Sleeve' 'Clothing' 'Footwear' 'Apparel'
 'Person' 'Sleeve' 'Human' 'Pants' 'Shoe']",https://assets.vogue.com/photos/59cbef022636df2da6e9092e/EJ__1744.jpg,0965848_Yang Li - Spring 2017 Ready-to-Wear [Collection].jpg,96
0646669,Maggie Marilyn,Pre-Fall,2017,,,Collection,2000,3000,1041927,4.99,['Clothing' 'Apparel' 'Person' 'Sleeve' 'Human' 'Coat'],https://assets.vogue.com/photos/5a1df525c5930d06b401cdc1/31-maggie-marilyn-pre-fall-2018.jpg,0646669_Maggie Marilyn - Pre-Fall 2017 [Collection].jpg,64
0005761,Tibi,Resort,2017,,,Collection,2000,3000,395083,4.93,"['Adrienne La Russa' 'Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person'
 'Sleeve' 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/592eef2d8041c40952de955d/14-tibi-resort-2018.jpg,0005761_Tibi - Resort 2017 [Collection].jpg,0
0009342,Ethosens,Fall,2017,,Tokyo,Collection,2000,3000,1004525,5.33,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/58d7adabac81497149e9e227/ethos_055.jpg,0009342_Ethosens - Fall 2017 Tokyo [Collection].jpg,0
0321307,Facetasm,Fall,2017,Menswear,,Collection,2000,3000,1172945,4.82,"['Aïssa Maïga' 'Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Person'
 'Sleeve' 'Human' 'Shoe']",https://assets.vogue.com/photos/587f6194efa987464d74dc61/_FAC0766.jpg,0321307_Facetasm - Fall 2017 Menswear [Collection].jpg,32
0320595,Sara Battaglia,Fall,2017,Ready-to-Wear,,Collection,2000,3000,846339,4.52,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Pants'
 'Woman' 'Coat' 'Suit']",https://assets.vogue.com/photos/58b45d249ce5f81d31b503c8/13-Sara-Battaglia-Fall-17.jpg,0320595_Sara Battaglia - Fall 2017 Ready-to-Wear [Collection].jpg,32
0966787,Sonia Rykiel,Spring,2017,Ready-to-Wear,,Collection,2000,3000,728137,5.35,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/59d005981946384676f39e0c/EJ_0015.jpg,0966787_Sonia Rykiel - Spring 2017 Ready-to-Wear [Collection].jpg,96
0642917,Ports 1961,Spring,2017,Menswear,,Collection,2000,3000,528660,4.48,"['Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Sleeve'
 'Human']",https://assets.vogue.com/photos/59442f4a32d3ed7f90508b15/AGA_1950.jpg,0642917_Ports 1961 - Spring 2017 Menswear [Collection].jpg,64
0005522,Preen by Thornton Bregazzi,Spring,2017,Ready-to-Wear,,Collection,2000,3000,613709,5.46,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/59be530e5bc2f75103cd653d/KIM_2495.jpg,0005522_Preen by Thornton Bregazzi - Spring 2017 Ready-to-Wear [Collection].jpg,0
0000768,Wolk Morais,Fall,2017,Ready-to-Wear,,Collection,2000,3000,870638,5.66,"['Evening Dress' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Female'
 'Person' 'Runway' 'Human' 'Gown' 'Robe' 'Shoe']",https://assets.vogue.com/photos/59245adfad87842f9aade90e/16-Wolk-Morais-Fall-17.jpg,0000768_Wolk Morais - Fall 2017 Ready-to-Wear [Collection].jpg,0
0964586,Jeremy Scott,Fall,2017,Ready-to-Wear,,Collection,2000,3000,826949,4.96,"['Romee Strijd' 'Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person'
 'Sleeve' 'Human' 'Pants' 'Woman']",https://assets.vogue.com/photos/589e6304e2a71e71788ad1b5/_SCO0483.jpg,0964586_Jeremy Scott - Fall 2017 Ready-to-Wear [Collection].jpg,96
0005645,Cushnie et Ochs,Spring,2017,Ready-to-Wear,,Collection,2000,3000,386083,4.75,"['Long Sleeve' 'Clothing' 'Apparel' 'Costume' 'Female' 'Person' 'Sleeve'
 'Dress' 'Human' 'Woman' 'Coat']",https://assets.vogue.com/photos/59b2f58106a8522361892851/_AG16190.jpg,0005645_Cushnie et Ochs - Spring 2017 Ready-to-Wear [Collection].jpg,0
0003804,H&M Studio,Spring,2017,Ready-to-Wear,,Collection,2000,3000,709472,5.5,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/5a9737dfa8e2b84d5b0f2128/_LLL8148.jpg,0003804_H&M Studio - Spring 2017 Ready-to-Wear [Collection].jpg,0
0961284,Emanuel Ungaro,Spring,2017,Ready-to-Wear,,Collection,2000,3000,760362,4.71,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/59ce69415da7fc651d2e9801/_ARC0584.jpg,0961284_Emanuel Ungaro - Spring 2017 Ready-to-Wear [Collection].jpg,96
0004667,Fausto Puglisi,Resort,2017,,,Collection,2000,2996,410382,4.66,"['Potted Plant' 'Clothing' 'Footwear' 'Apparel' 'Pottery' 'Female'
 'Person' 'Human' 'Plant' 'Shoe' 'Vase' 'Jar']",https://assets.vogue.com/photos/5947d887e8cff075cd0cf109/28-fausto-puglisi-resort-2018-lookbook.jpg,0004667_Fausto Puglisi - Resort 2017 [Collection].jpg,0
0642407,ALEXACHUNG,Spring,2017,Ready-to-Wear,,Collection,2357,3000,866998,6.09,"['Living Room' 'Home Decor' 'Furniture' 'Clothing' 'Apparel' 'Indoors'
 'Person' 'Couch' 'Human' 'Lamp' 'Room']",https://assets.vogue.com/photos/5a98b2187cea34278b66832c/03-alexachung-fw18.jpg,0642407_ALEXACHUNG - Spring 2017 Ready-to-Wear [Collection].jpg,64
0967713,Michael Kors Collection,Pre-Fall,2017,,,Collection,2000,3000,809379,5.25,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/5ac2729983bc35511af235f0/24-michael-kors-fw-18.jpg,0967713_Michael Kors Collection - Pre-Fall 2017 [Collection].jpg,96
0648963,Balenciaga,Spring,2017,Ready-to-Wear,,Collection,2000,3000,655312,5.09,"['Team Sport' 'Clothing' 'Apparel' 'People' 'Person' 'Tartan' 'Glove'
 'Human' 'Plaid' 'Skirt' 'Sport' 'Kilt' 'Team']",https://assets.vogue.com/photos/59d0be775ab3fb3706c9e855/_MON0299.jpg,0648963_Balenciaga - Spring 2017 Ready-to-Wear [Collection].jpg,64
0962803,Comme des Garçons,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1456646,5.65,"['Leisure Activities' 'Evening Dress' 'Dance Pose' 'Clothing' 'Apparel'
 'Fashion' 'Person' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/58baf035dd3ad5603a6dedcb/KIM_0281.jpg,0962803_Comme des Garçons - Fall 2017 Ready-to-Wear [Collection].jpg,96
0646416,Christopher Esber,Spring,2017,Ready-to-Wear,,Collection,2000,3000,749025,4.93,"['Clothing' 'Overcoat' 'Apparel' 'Blazer' 'Jacket' 'Person' 'Tuxedo'
 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/59b8244b67b6fb03a4cbb29f/15-christopher-esber-spring-2018.jpg,0646416_Christopher Esber - Spring 2017 Ready-to-Wear [Collection].jpg,64
0325605,Raquel Allegra,Pre-Fall,2017,,,Collection,1838,2757,523138,4.82,['Clothing' 'Apparel' 'Person' 'Sleeve' 'Human' 'Pants'],https://assets.vogue.com/photos/5a2a9eaffe1ede26f277ca93/13-Raquel-Allegra-Pre-Fall-18.jpg,0325605_Raquel Allegra - Pre-Fall 2017 [Collection].jpg,32
0325797,Mary Katrantzou,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1035450,4.98,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human' 'Coat'],https://assets.vogue.com/photos/58a9f111e2fa2b55f494c538/_KAT0159.jpg,0325797_Mary Katrantzou - Fall 2017 Ready-to-Wear [Collection].jpg,32
0968661,Palmer Harding,Fall,2017,Ready-to-Wear,,Collection,2000,3000,711552,4.68,['Clothing' 'Footwear' 'Apparel' 'Female' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/58a8aadd7d97ec5782e55420/_LLL2367.jpg,0968661_Palmer Harding - Fall 2017 Ready-to-Wear [Collection].jpg,96
0965267,Erika Cavallini,Pre-Fall,2017,,,Collection,2249,3000,462366,5.36,['Clothing' 'Apparel' 'Person' 'Tripod' 'Human' 'Coat'],https://assets.vogue.com/photos/5a60b3cc0abc682861230530/07-erika-cavallini-pre-fall-18.jpg,0965267_Erika Cavallini - Pre-Fall 2017 [Collection].jpg,96
0001711,Libertine,Spring,2017,Ready-to-Wear,,Collection,2000,3000,617815,4.54,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Sleeve'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/59b72b53b5930144289cc48a/EJ__4611.jpg,0001711_Libertine - Spring 2017 Ready-to-Wear [Collection].jpg,0
0002774,Rochas,Fall,2017,Ready-to-Wear,,Collection,2000,3000,745001,4.87,"['Valery Kaufman' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Coat']",https://assets.vogue.com/photos/58b70e8396d4a64ab437b6a2/_ROC0626.jpg,0002774_Rochas - Fall 2017 Ready-to-Wear [Collection].jpg,0
0320609,Badgley Mischka,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1226551,5.8,"['Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Coat']",https://assets.vogue.com/photos/58a33d7ab9850c497688e630/_UMB3473.jpg,0320609_Badgley Mischka - Fall 2017 Ready-to-Wear [Collection].jpg,32
0969122,Dries Van Noten,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1048156,4.72,"['Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Female' 'Person' 'Runway'
 'Human' 'Coat' 'Shoe' 'Suit']",https://assets.vogue.com/photos/58b6ea5be91db54bf6cc1dfa/KIM_3468.jpg,0969122_Dries Van Noten - Fall 2017 Ready-to-Wear [Collection].jpg,96
0001414,Fausto Puglisi,Pre-Fall,2017,,,Collection,1996,3000,815126,4.56,['Clothing' 'Apparel' 'Person' 'Human' 'Cape'],https://assets.vogue.com/photos/5a5e30d5ab3722628c225317/08-Fausto-Puglisi-Pre-Fall-18.jpg,0001414_Fausto Puglisi - Pre-Fall 2017 [Collection].jpg,0
0641239,Valentino,Fall,2017,Menswear,,Collection,2000,3000,1380617,5.78,"['Clothing' 'Footwear' 'Apparel' 'Jacket' 'Person' 'Tripod' 'Human' 'Coat'
 'Shoe']",https://assets.vogue.com/photos/587fa1110331c8945550e554/_VAL0697.jpg,0641239_Valentino - Fall 2017 Menswear [Collection].jpg,64
0967063,Aquilano.Rimondi,Resort,2017,,,Collection,2000,3000,841674,4.08,['Leisure Activities' 'Dance Pose' 'Person' 'Human'],https://assets.vogue.com/photos/594d316899437c55410d1fdd/24-Aquilano-Rimondi-Resort-18.jpg,0967063_Aquilano.Rimondi - Resort 2017 [Collection].jpg,96
0321634,Oscar de la Renta,Fall,2017,Bridal,,Collection,2000,3000,513583,5.71,"['Wedding Gown' 'Clothing' 'Apparel' 'Fashion' 'Wedding' 'Female' 'Person'
 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5a14b7630e2aae056775684c/09-oscar-de-la-renta-fall-bridal-2018.jpg,0321634_Oscar de la Renta - Fall 2017 Bridal [Collection].jpg,32
0969552,Co,Spring,2017,Ready-to-Wear,,Collection,2000,3000,691338,4.98,['Clothing' 'Apparel' 'Person' 'Tripod' 'Human'],https://assets.vogue.com/photos/59b4c0b0d30ae710c4e47098/10-co-ss18.jpg,0969552_Co - Spring 2017 Ready-to-Wear [Collection].jpg,96
0646641,Blumarine,Spring,2017,Ready-to-Wear,,Collection,2000,3000,798708,5.42,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/59c65a8a0d86721c27daffbd/_ARC0609.jpg,0646641_Blumarine - Spring 2017 Ready-to-Wear [Collection].jpg,64
0005924,Adam Lippes,Fall,2017,Ready-to-Wear,,Collection,2000,3000,411270,4.17,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Skirt' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/589f60300970c6fb5f135946/15-adam-lippes-fall-17.jpg,0005924_Adam Lippes - Fall 2017 Ready-to-Wear [Collection].jpg,0
0966713,Michael Kors Collection,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1090126,5.21,['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Sleeve' 'Human' 'Coat'],https://assets.vogue.com/photos/58a47c15a4ac797a0650bb36/_KOR0595.jpg,0966713_Michael Kors Collection - Fall 2017 Ready-to-Wear [Collection].jpg,96
0004625,Yigal Azrouël,Spring,2017,Ready-to-Wear,,Collection,2732,4098,977844,4.51,"['Clothing' 'Footwear' 'Apparel' 'Female' 'Person' 'Sleeve' 'Human'
 'Pants' 'Shoe']",https://assets.vogue.com/photos/59baede269a8c92b4d7b189e/14-yigal-azrouel-nyfw-ss18.jpg,0004625_Yigal Azrouël - Spring 2017 Ready-to-Wear [Collection].jpg,0
0007021,Emporio Armani,Spring,2017,Menswear,,Collection,2000,3000,344237,5.51,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/59452f381963242d25bfa665/_ARC0127.jpg,0007021_Emporio Armani - Spring 2017 Menswear [Collection].jpg,0
0964068,Siki Im,Fall,2017,Menswear,,Collection,2000,3000,626258,5.46,"['Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Person' 'Human' 'Coat' 'Shoe'
 'Suit']",https://assets.vogue.com/photos/5893e45bf1b0e7f31c92d65f/14-siki-im-fw-2017.jpg,0964068_Siki Im - Fall 2017 Menswear [Collection].jpg,96
0005982,Discovered,Fall,2017,,Tokyo,Collection,2000,3000,1431732,5.76,"['Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Blazer' 'Female' 'Jacket'
 'Person' 'Human' 'Woman' 'Coat' 'Shoe' 'Suit']",https://assets.vogue.com/photos/58d3b371df5a2f27ce867fc8/discoverd_213.jpg,0005982_Discovered - Fall 2017 Tokyo [Collection].jpg,0
0649255,Margaret Howell,Fall,2017,Ready-to-Wear,,Collection,2000,3000,381787,4.23,['Clothing' 'Footwear' 'Apparel' 'Person' 'Runway' 'Human' 'Shoe'],https://assets.vogue.com/photos/58a982683eee3950f0da4d1e/KIM_1090.jpg,0649255_Margaret Howell - Fall 2017 Ready-to-Wear [Collection].jpg,64
0963181,3.1 Phillip Lim,Fall,2017,Menswear,,Collection,2000,3000,380611,6.01,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Footwear' 'Apparel'
 'Person' 'Dress' 'Human' 'Pants' 'Shoe']",https://assets.vogue.com/photos/58811b91e590b33e7b6ec0e8/24-31-phillip-lim-2017-menswear.jpg,0963181_3.1 Phillip Lim - Fall 2017 Menswear [Collection].jpg,96
0009793,Matthew Adams Dolan,Spring,2017,Ready-to-Wear,,Collection,2000,3000,660578,4.55,"['Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Female' 'Person' 'Human'
 'Coat' 'Shoe' 'Suit']",https://assets.vogue.com/photos/59b3385bf301190f98895719/EJ__7065.jpg,0009793_Matthew Adams Dolan - Spring 2017 Ready-to-Wear [Collection].jpg,0
0329085,Jean Gritsfeldt,Spring,2017,,Kiev,Collection,2000,3000,656194,4.59,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/59b15a576703d8213172c044/28-jean-gritsfeldt-kiev-ss18.jpg,0329085_Jean Gritsfeldt - Spring 2017 Kiev [Collection].jpg,32
0321723,Ingorokva,Spring,2017,,Tbilisi,Collection,2000,3000,804318,4.2,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/59fdb9b48b86ae229b942463/EJ__0985.JPG,0321723_Ingorokva - Spring 2017 Tbilisi [Collection].jpg,32
0002355,Les Copains,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1072194,4.71,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human' 'Coat'],https://assets.vogue.com/photos/58af1a0d4b23743f0a9aaa93/_LLL0267.jpg,0002355_Les Copains - Fall 2017 Ready-to-Wear [Collection].jpg,0
0963700,Bourie,Spring,2017,,Seoul,Collection,666,1000,78009,5.37,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Robe'],https://assets.vogue.com/photos/59e768bfae464b7aff407970/BOURIE-F021.jpg,0963700_Bourie - Spring 2017 Seoul [Collection].jpg,96
0645468,Christian Siriano,Fall,2017,Ready-to-Wear,,Collection,2000,3000,894139,4.78,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/589fa9aad613733e727c6c8e/245CHRI9497.jpg,0645468_Christian Siriano - Fall 2017 Ready-to-Wear [Collection].jpg,64
0005137,Tommy Hilfiger,Pre-Fall,2017,,,Collection,2000,3000,708837,3.79,"['Karmen Pedaru' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Sleeve' 'Human'
 'Robe']",https://assets.vogue.com/photos/5a870cfec95be86dd46fcc11/18-tommy-hilfiger-fw-18.jpg,0005137_Tommy Hilfiger - Pre-Fall 2017 [Collection].jpg,0
0005922,Boglioli,Spring,2017,Menswear,,Collection,2000,3000,401033,5.6,"['Accessories' 'Accessory' 'Clothing' 'Apparel' 'Blazer' 'Jacket' 'Person'
 'Human' 'Khaki' 'Coat' 'Suit' 'Tie']",https://assets.vogue.com/photos/594931f7a9698d22f373ae60/03-boglioli-mens-ss-2018.jpg,0005922_Boglioli - Spring 2017 Menswear [Collection].jpg,0
0647205,Jill Stuart,Fall,2017,Ready-to-Wear,,Collection,2000,3000,862919,5.06,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/589f52aae2a71e71788ad224/_LLL2039.jpg,0647205_Jill Stuart - Fall 2017 Ready-to-Wear [Collection].jpg,64
0640274,Raf Simons,Spring,2017,Menswear,,Collection,2000,3000,1204352,5.3,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5966114378e1b744917439bf/RafSimmons__0171.jpg,0640274_Raf Simons - Spring 2017 Menswear [Collection].jpg,64
0002506,Emilio Pucci,Fall,2017,Ready-to-Wear,,Collection,2000,3000,887315,5.3,"['Clothing' 'Footwear' 'Apparel' 'Female' 'Person' 'Sleeve' 'Human'
 'Skirt' 'Shoe']",https://assets.vogue.com/photos/58aef4c8e2fa2b55f494c911/_MON0035.jpg,0002506_Emilio Pucci - Fall 2017 Ready-to-Wear [Collection].jpg,0
0325379,Kolor,Spring,2017,Ready-to-Wear,,Collection,2000,2667,196823,4.13,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Woman' 'Robe']",https://assets.vogue.com/photos/59d4dfcc17f5d54ae8d7a533/19-kolor-spring-18-lookbook.jpg,0325379_Kolor - Spring 2017 Ready-to-Wear [Collection].jpg,32
0962639,Canali,Spring,2017,Menswear,,Collection,2000,3000,507707,4.74,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Human' 'Woman' 'Coat'
 'Suit' 'Man']",https://assets.vogue.com/photos/5945235b9d94cb14039aa145/14-canali-mens-spring-2018.jpg,0962639_Canali - Spring 2017 Menswear [Collection].jpg,96
0646142,Ashish,Fall,2017,Ready-to-Wear,,Collection,2000,3000,1470840,4.7,['Clothing' 'Footwear' 'Apparel' 'Person' 'Human' 'Skirt' 'Shoe'],https://assets.vogue.com/photos/58ab50f38fc09c687cb544b4/KIM_1677.jpg,0646142_Ashish - Fall 2017 Ready-to-Wear [Collection].jpg,64
0002318,Emanuel Ungaro,Resort,2017,,,Collection,2000,3000,395876,4.86,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/594ad08e318cd14965198c3b/10-emanuel-ungaro-resort-2018-lookbook.jpg,0002318_Emanuel Ungaro - Resort 2017 [Collection].jpg,0
0965948,Osman Yousefzada,Pre-Fall,2017,,,Collection,2000,3000,207450,4.48,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Dress' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/5a5cda6945b9987449c6b661/06-osman-pf18-lookbook.jpg,0965948_Osman Yousefzada - Pre-Fall 2017 [Collection].jpg,96
0964062,Philipp Plein,Spring,2017,Menswear,,Collection,2000,3000,600130,5.59,['Clothing' 'Footwear' 'Apparel' 'Person' 'Runway' 'Human' 'Shoe'],https://assets.vogue.com/photos/594594c4e8cff075cd0cefe4/_LLL1291.jpg,0964062_Philipp Plein - Spring 2017 Menswear [Collection].jpg,96
0645122,Parsons MFA,Spring,2017,Ready-to-Wear,,Collection,2000,3000,327512,4.43,['Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Person' 'Human' 'Coat' 'Shoe'],https://assets.vogue.com/photos/59b56b987ed6ea084ceaefed/_MON1171.jpg,0645122_Parsons MFA - Spring 2017 Ready-to-Wear [Collection].jpg,64
0969801,AG,Fall,2017,Ready-to-Wear,,Collection,2000,3000,848029,5.91,"['Long Sleeve' 'Clothing' 'Apparel' 'Blouse' 'Person' 'Sleeve' 'Denim'
 'Human' 'Jeans' 'Pants']",https://assets.vogue.com/photos/58d2a69d7e57c16e3c487d96/09-AG-fw-2017.jpg,0969801_AG - Fall 2017 Ready-to-Wear [Collection].jpg,96
0320990,Versace,Spring,2017,Ready-to-Wear,,Collection,2000,3000,906530,5.42,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/59c53f25831db80cbf2ca43e/_VER0186_1.jpg,0320990_Versace - Spring 2017 Ready-to-Wear [Collection].jpg,32
0641173,Nehera,Pre-Fall,2017,,,Collection,2000,3000,716993,4.14,['Clothing' 'Apparel' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/5a677b535323061b7968bafd/30-nehera-pre-fall-2018.jpg,0641173_Nehera - Pre-Fall 2017 [Collection].jpg,64
0969861,Tory Burch,Spring,2017,Ready-to-Wear,,Collection,2000,3000,782906,5.61,"['Accessories' 'Accessory' 'Clothing' 'Apparel' 'Person' 'Shorts' 'Grass'
 'Human' 'Plant' 'Tie']",https://assets.vogue.com/photos/59b2a9a0cc156522bb4a5b7c/_BUR1494.jpg,0969861_Tory Burch - Spring 2017 Ready-to-Wear [Collection].jpg,96
0967023,Zero + Maria Cornejo,Fall,2017,Ready-to-Wear,,Collection,2000,3000,546064,4.75,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/58a23cfe0970c6fb5f135b0c/_LLL7617.jpg,0967023_Zero + Maria Cornejo - Fall 2017 Ready-to-Wear [Collection].jpg,96
0009527,Fear of God,Fall,2017,Menswear,,Collection,2000,3000,620433,6.26,['Clothing' 'Footwear' 'Apparel' 'Person' 'Sleeve' 'Human' 'Shoe'],https://assets.vogue.com/photos/5897f7587caf41c472cb6dee/01-fear-of-god.jpg,0009527_Fear of God - Fall 2017 Menswear [Collection].jpg,0
0008142,Matthew Adams Dolan,Spring,2017,Ready-to-Wear,,Collection,2000,3000,682566,4.81,"['Clothing' 'Footwear' 'Apparel' 'Sitting' 'Blonde' 'Female' 'Person'
 'Human' 'Coat' 'Girl' 'Shoe' 'Teen' 'Kid']",https://assets.vogue.com/photos/59b33848ac0b81324eb03a55/EJ__7230.jpg,0008142_Matthew Adams Dolan - Spring 2017 Ready-to-Wear [Collection].jpg,0
0966351,Celine,Pre-Fall,2017,,,Collection,2732,4098,1213788,4.39,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Robe'],https://assets.vogue.com/photos/5ae84ff4220ac95a34183b0b/00031-celine-vogue-pre-fall-2018-pr-juergen-teller.jpg,0966351_Celine - Pre-Fall 2017 [Collection].jpg,96
0966806,A.F. Vandevorst,Fall,2017,Couture,,Collection,2000,3000,619469,5.46,"['Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Coat']",https://assets.vogue.com/photos/5958f171a236912379c91bc6/KIM_0537.jpg,0966806_A.F. Vandevorst - Fall 2017 Couture [Collection].jpg,96
0641045,Barbara Tfank,Fall,2017,Ready-to-Wear,,Collection,2000,3000,732250,5.26,"['Banister' 'Clothing' 'Handrail' 'Apparel' 'Railing' 'Female' 'Person'
 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/58a47f10ac26d750204330b6/06-barbara-tfank-fall-17.jpg,0641045_Barbara Tfank - Fall 2017 Ready-to-Wear [Collection].jpg,64
0002231,Gucci,Spring,2017,Ready-to-Wear,,Collection,2000,3000,1354749,5.22,['Clothing' 'Apparel' 'Costume' 'Fashion' 'Person' 'Human' 'Stage'],https://assets.vogue.com/photos/59c2705c56c33462d1736070/_GUC0098.jpg,0002231_Gucci - Spring 2017 Ready-to-Wear [Collection].jpg,0
0644166,Monse,Fall,2017,Ready-to-Wear,,Collection,2000,3000,840708,5.14,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/58a249842c75aab67b6b8666/_UMB2515.jpg,0644166_Monse - Fall 2017 Ready-to-Wear [Collection].jpg,64
0328376,Christian Siriano,Spring,2017,Ready-to-Wear,,Collection,2000,3000,709433,4.61,"['Candice Huffine' 'Evening Dress' 'Clothing' 'Footwear' 'Apparel'
 'Fashion' 'Person' 'Human' 'Gown' 'Robe' 'Shoe']",https://assets.vogue.com/photos/59b477e967b6fb03a4cb824f/_SIR1038.jpg,0328376_Christian Siriano - Spring 2017 Ready-to-Wear [Collection].jpg,32
0329486,Milly,Pre-Fall,2017,,,Collection,2000,3000,672518,4.39,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Skirt' 'Gown' 'Robe']",https://assets.vogue.com/photos/5a381ac831951524ee8723e5/25-Milly-Pre-Fall-2018.jpg,0329486_Milly - Pre-Fall 2017 [Collection].jpg,32
0646999,Alexander Wang,Resort,2017,,,Collection,2001,3000,773490,3.09,"['Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Person' 'Sleeve' 'Human'
 'Shoe']",https://assets.vogue.com/photos/5a1c75b684eb0a4734cd557b/18-alexander-wang-resort-2018.jpg,0646999_Alexander Wang - Resort 2017 [Collection].jpg,64
